3.231850
4.095500
4.959150
5.822800
6.686450
7.550150
8.413800
9.277453
10.141168
11.005057
11.868660
12.732394
13.596771
14.460797
15.325017
16.189900
17.054350
17.918844
18.783873
19.648360
20.512772
21.377621
22.241880
23.106015
23.970544
24.834484
25.698318
26.562057
27.425724
28.289816
29.153318
30.016760
30.880665
31.744008
32.607284
33.471029
34.334275
35.197518
36.061237
36.924422
37.787588
38.651248
39.514382
40.377487
41.241103
42.104242
42.967396
43.831064
44.694246
45.557441
46.421147
47.284363
48.147591
49.011330
49.874577
50.737837
51.601606
52.464883
53.328171
54.191968
55.055274
55.918589
56.782410
57.645740
58.509079
59.372922
60.236275
61.099634
61.963499
62.826871
63.690248
64.554131
65.417518
66.280910
67.144807
68.008213
68.871624
69.735035
70.598450
71.462370
72.325793
73.189224
74.053158
74.916593
75.780030
76.643970
77.507418
78.370867
79.234815
80.098265
80.961715
81.825668
82.689120
83.552567
84.416512
85.279955
86.143392
87.007325
87.870744
88.734109
