1,2.27776E-33
1.100000024,-9.61012E-34
1.200000048,-4.14741E-33
1.299999952,-7.29702E-33
1.399999976,-1.03917E-32
1.5,-1.3414E-32
1.600000024,-1.63463E-32
1.700000048,-1.9172E-32
1.799999952,-2.18748E-32
1.899999976,-2.44393E-32
2,-2.68507E-32
2.099999905,-2.90953E-32
2.200000048,-3.11601E-32
2.299999952,-3.30334E-32
2.400000095,-3.47045E-32
2.5,-3.61637E-32
2.599999905,-3.74027E-32
2.700000048,-3.84144E-32
2.799999952,-3.9193E-32
2.900000095,-3.9734E-32
3,-4.00344E-32
3.099999905,-4.00923E-32
3.200000048,-3.99076E-32
3.299999952,-3.94812E-32
3.400000095,-3.88156E-32
3.5,-3.79146E-32
3.599999905,-3.67834E-32
3.700000048,-3.54284E-32
3.799999952,-3.38574E-32
3.900000095,-3.20794E-32
4,-3.01046E-32
4.099999905,-2.79443E-32
4.199999809,-2.56109E-32
4.300000191,-2.31177E-32
4.400000095,-2.04791E-32
4.5,-1.77101E-32
4.599999905,-1.48266E-32
4.699999809,-1.18452E-32
4.800000191,-8.78282E-33
4.900000095,-5.65713E-33
5,-2.486E-33
5.099999905,7.12779E-34
5.199999809,3.92003E-33
5.300000191,7.11786E-33
5.400000095,1.0288E-32
5.5,1.34122E-32
5.599999905,1.64727E-32
5.699999809,1.94519E-32
5.800000191,2.23327E-32
5.900000095,2.50986E-32
6,2.77338E-32
6.099999905,3.02231E-32
6.199999809,3.25524E-32
6.300000191,3.47082E-32
6.400000095,3.66783E-32
6.5,3.84513E-32
6.599999905,4.00171E-32
6.699999809,4.13667E-32
6.800000191,4.24924E-32
6.900000095,4.33877E-32
7,4.40476E-32
7.099999905,4.44682E-32
7.199999809,4.46471E-32
7.300000191,4.45833E-32
7.400000095,4.42772E-32
7.5,4.37305E-32
7.599999905,4.29463E-32
7.699999809,4.19292E-32
7.800000191,4.0685E-32
7.900000095,3.92208E-32
8,3.75449E-32
8.100000381,3.56671E-32
8.199999809,3.35979E-32
8.300000191,3.13494E-32
8.399999619,2.89343E-32
8.5,2.63665E-32
8.600000381,2.36608E-32
8.699999809,2.08325E-32
8.800000191,1.78979E-32
8.899999619,1.48739E-32
9,1.17777E-32
9.100000381,8.62705E-33
9.199999809,5.44003E-33
9.300000191,2.23456E-33
9.399999619,-9.70244E-34
9.5,-4.15646E-33
9.600000381,-7.30583E-33
9.699999809,-1.04004E-32
9.800000191,-1.34224E-32
9.899999619,-1.63545E-32
10,-1.91798E-32
10.10000038,-2.18822E-32
10.19999981,-2.44463E-32
10.30000019,-2.68573E-32
10.39999962,-2.91013E-32
10.5,-3.11657E-32
10.60000038,-3.30384E-32
10.69999981,-3.47089E-32
10.80000019,-3.61675E-32
10.89999962,-3.74059E-32
11,-3.84169E-32
11.10000038,-3.91948E-32
11.19999981,-3.97352E-32
11.30000019,-4.00349E-32
11.39999962,-4.00922E-32
11.5,-3.99068E-32
11.60000038,-3.94797E-32
11.69999981,-3.88134E-32
11.80000019,-3.79118E-32
11.89999962,-3.67799E-32
12,-3.54243E-32
12.10000038,-3.38527E-32
12.19999981,-3.20741E-32
12.30000019,-3.00988E-32
12.39999962,-2.7938E-32
12.5,-2.56041E-32
12.60000038,-2.31105E-32
12.69999981,-2.04714E-32
12.80000019,-1.77021E-32
12.89999962,-1.48183E-32
13,-1.18366E-32
13.10000038,-8.77408E-33
13.19999981,-5.64824E-33
13.30000019,-2.47701E-33
13.39999962,7.2182E-34
13.5,3.92907E-33
13.60000038,7.12685E-33
13.69999981,1.02968E-32
13.80000019,1.34209E-32
13.89999962,1.64812E-32
14,1.94602E-32
14.10000038,2.23407E-32
14.19999981,2.51062E-32
14.30000019,2.7741E-32
14.39999962,3.02299E-32
14.5,3.25587E-32
14.60000038,3.47141E-32
14.69999981,3.66836E-32
14.80000019,3.8456E-32
14.89999962,4.00212E-32
15,4.13702E-32
15.10000038,4.24952E-32
15.19999981,4.33899E-32
15.30000019,4.40491E-32
15.39999962,4.4469E-32
15.5,4.46472E-32
15.60000038,4.45828E-32
15.69999981,4.4276E-32
15.80000019,4.37286E-32
15.89999962,4.29438E-32
16,4.19261E-32
16.10000038,4.06812E-32
16.20000076,3.92164E-32
16.29999924,3.75399E-32
16.39999962,3.56615E-32
16.5,3.35918E-32
16.60000038,3.13428E-32
16.70000076,2.89273E-32
16.79999924,2.63591E-32
16.89999962,2.3653E-32
17,2.08244E-32
17.10000038,1.78895E-32
17.20000076,1.48653E-32
17.29999924,1.17689E-32
17.39999962,8.61811E-33
17.5,5.43101E-33
17.60000038,2.22552E-33
1,5.50667E-05
1.100000024,5.30341E-05
1.200000048,5.06612E-05
1.299999952,4.83136E-05
1.399999976,4.60046E-05
1.5,4.37474E-05
1.600000024,4.1555E-05
1.700000048,3.944E-05
1.799999952,3.74144E-05
1.899999976,3.54899E-05
2,3.36774E-05
2.099999905,3.19874E-05
2.200000048,3.04295E-05
2.299999952,2.90126E-05
2.400000095,2.7745E-05
2.5,2.66338E-05
2.599999905,2.56855E-05
2.700000048,2.49054E-05
2.799999952,2.4298E-05
2.900000095,2.38669E-05
3,2.36145E-05
3.099999905,2.35423E-05
3.200000048,2.36506E-05
3.299999952,2.39389E-05
3.400000095,2.44056E-05
3.5,2.5048E-05
3.599999905,2.58623E-05
3.700000048,2.6844E-05
3.799999952,2.79874E-05
3.900000095,2.9286E-05
4,3.07323E-05
4.099999905,3.2318E-05
4.199999809,3.40342E-05
4.300000191,3.58709E-05
4.400000095,3.78175E-05
4.5,3.98631E-05
