1,5.56788E-32
1,0.000106605
1,0.000265886
1,0.0004576
1,0.000667324
1,0.000888096
1,0.001114626
1,0.001345914
1,0.00158719
1,0.001840697
1,0.002109791
1,0.002404513
1,0.002739294
1,0.003132633
1,0.003613421
1,0.004216063
1,0.004963149
1,0.005878173
1,0.006979972
1,0.008282579
1,0.009795403
1,0.011529291
1,0.013443551
1,0.015544186
1,0.017866781
1,0.020422982
1,0.02321347
1,0.02624798
1,0.029517135
1,0.033026684
1,0.036781102
1,0.04077648
1,0.04501494
1,0.049495831
1,0.054214384
1,0.059181474
1,0.064393945
1,0.069848664
1,0.075560823
1,0.081526235
1,0.08773645
1,0.094206758
1,0.100933179
1,0.107908815
1,0.115152627
1,0.122658648
1,0.130417854
1,0.138450563
1,0.146749705
1,0.155305177
1,0.164136335
1,0.173233241
1,0.182584643
1,0.192210525
1,0.202099711
1,0.212238118
1,0.222646251
1,0.233309686
1,0.244212553
1,0.255378813
1,0.266791373
1,0.278432667
1,0.29032591
1,0.302452654
1,0.314793885
1,0.327372611
1,0.340170562
1,0.353167921
1,0.36639002
1,0.379815847
1,0.393424302
1,0.407241911
1,0.421246439
1,0.435416609
1,0.449780345
1,0.464316666
1,0.47900337
1,0.493867278
1,0.508869171
1,0.524038553
1,0.539353073
1,0.55478853
1,0.57037431
1,0.586086035
1,0.601899922
1,0.617846072
1,0.633898318
1,0.650030613
1,0.666272044
1,0.682597637
1,0.69898212
1,0.715455532
1,0.731990755
1,0.748562515
1,0.765200198
1,0.781880796
1,0.79857868
1,0.815327883
1,0.832107484
1,0.848900795
1,0.865823984
