1,4.12273E-31
1,0.000775706
1,0.001118991
1,0.001769558
1,0.002688106
1,0.003964192
1,0.005384287
1,0.00699054
1,0.008916932
1,0.011037529
1,0.013293047
1,0.015700074
1,0.018300066
1,0.021131173
1,0.024279181
1,0.027822338
1,0.03189956
1,0.036655258
1,0.042210191
1,0.048653882
1,0.05606135
1,0.064485565
1,0.073771477
1,0.083860584
1,0.094869241
1,0.106867388
1,0.119899631
1,0.134034961
1,0.149257481
1,0.165633604
1,0.183152497
1,0.201743737
1,0.221542999
1,0.242663056
1,0.265141666
1,0.289088696
1,0.314558297
1,0.341572881
1,0.370227695
1,0.400525242
1,0.432453811
1,0.466136962
1,0.501595557
1,0.538814187
1,0.577943444
1,0.618998826
1,0.661971867
1,0.707026899
1,0.754178643
1,0.803425252
1,0.854939818
1,0.908727229
1,0.964781344
1,1.02328372
1,1.084247947
1,1.147651792
1,1.213693976
1,1.282366753
1,1.353644133
1,1.427759767
1,1.504662275
1,1.584310532
1,1.666950822
1,1.752524614
1,1.840961218
1,1.932491899
1,2.027066469
1,2.124601364
1,2.225368738
1,2.32927227
1,2.436195612
1,2.546411037
1,2.659795761
1,2.776231766
1,2.895990849
1,3.018962145
1,3.145012617
1,3.27439785
1,3.406830788
1,3.542590141
1,3.68153286
1,3.823447704
1,3.968627453
1,4.116841793
1,4.267868519
1,4.421994209
1,4.578959465
1,4.738500118
1,4.900821686
1,5.065627098
1,5.232562065
1,5.401838303
1,5.573098183
1,5.745934486
1,5.92056036
1,6.096579552
1,6.273467541
1,6.45138073
1,6.629748344
1,6.807714939
1,6.982581615
